2019-10-04 23:39:09.039452	https://www.encodeproject.org/report/?type=Experiment&status=released&assay_slims=DNA+binding&assay_title=TF+ChIP-seq&assembly=GRCh38&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Description	Lab	Project	Status	Files	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Age	Age units	Biosample treatment	Biosample treatment ontology ID	Biosample treatment concentration	Biosample treatment concentration units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR000AVD/	ENCSR000AVD	ChIP-seq	TF ChIP-seq	CHD7	CHD7	K562	K562	ChIP-seq on human K562 CHD7	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF000BVU/,/files/ENCFF000BVV/,/files/ENCFF000BVW/,/files/ENCFF000BWJ/,/files/ENCFF001SYZ/,/files/ENCFF908WCV/,/files/ENCFF045UAF/,/files/ENCFF747PIH/,/files/ENCFF059QUS/,/files/ENCFF236OVG/,/files/ENCFF402MIS/	ENCBS639AAA,ENCBS979ZKW	1,2	1	ENCAB000AFI	Homo sapiens	adult	53	year										/replicates/eb0f8829-6711-42c7-a303-703e464c0ba2/,/replicates/8dccaf4d-48fb-45cf-9818-a591a18e30fd/
/experiments/ENCSR731AGO/	ENCSR731AGO	ChIP-seq	TF ChIP-seq	eGFP-ZSCAN5C	ZSCAN5C	HEK293 genetically modified using site-specific recombination originated from HEK293	HEK293	eGFP-ZSCAN5CP ChIP-seq on human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF742XIJ/,/files/ENCFF581XPH/,/files/ENCFF568TBG/,/files/ENCFF696YWZ/,/files/ENCFF277NQS/,/files/ENCFF167BEH/,/files/ENCFF376SUD/,/files/ENCFF450GYT/,/files/ENCFF094CPO/,/files/ENCFF827AFP/,/files/ENCFF055AXC/,/files/ENCFF353HWN/,/files/ENCFF612GTS/,/files/ENCFF055XPQ/,/files/ENCFF379RJI/,/files/ENCFF138UTM/,/files/ENCFF945YVD/,/files/ENCFF673BIE/,/files/ENCFF269GUY/,/files/ENCFF975ORO/,/files/ENCFF341MIC/,/files/ENCFF617YOM/,/files/ENCFF881ROP/,/files/ENCFF908OIU/,/files/ENCFF620ANC/,/files/ENCFF916ASZ/,/files/ENCFF720HMJ/,/files/ENCFF295QCU/,/files/ENCFF461SHI/,/files/ENCFF186XTC/,/files/ENCFF320PPT/,/files/ENCFF313YZN/,/files/ENCFF687YXZ/,/files/ENCFF497JEN/,/files/ENCFF480QWS/,/files/ENCFF247CHP/,/files/ENCFF383TCZ/,/files/ENCFF565OZT/,/files/ENCFF202SCS/,/files/ENCFF563LZB/,/files/ENCFF250OSC/,/files/ENCFF276OHI/,/files/ENCFF183DEW/,/files/ENCFF679DYR/	ENCBS665DNN,ENCBS055WSF	2,1	1	ENCAB615WUN,ENCAB976SGG	Homo sapiens	embryonic	unknown											/replicates/d65d2b37-dd13-469a-983b-42685b590d73/,/replicates/ebf45947-b820-43ae-8c32-7db3011517c2/
/experiments/ENCSR000BJO/	ENCSR000BJO	ChIP-seq	TF ChIP-seq	REST	REST	Panc1	Panc1	REST ChIP-seq protocol PCR2x on human PANC-1	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000QRX/,/files/ENCFF000QRY/,/files/ENCFF000QRZ/,/files/ENCFF000QSA/,/files/ENCFF000QSC/,/files/ENCFF000QSD/,/files/ENCFF000QSN/,/files/ENCFF000QST/,/files/ENCFF001UNZ/,/files/ENCFF001UOA/,/files/ENCFF002CNA/,/files/ENCFF855OGQ/,/files/ENCFF527HDY/,/files/ENCFF337NPB/,/files/ENCFF573FJR/,/files/ENCFF460RPS/,/files/ENCFF711CQV/,/files/ENCFF990BKO/,/files/ENCFF846HBE/,/files/ENCFF555PAB/,/files/ENCFF643ZZM/,/files/ENCFF604XHI/,/files/ENCFF013WWD/,/files/ENCFF165DFT/,/files/ENCFF844PFK/,/files/ENCFF464BAU/,/files/ENCFF520YQP/,/files/ENCFF115FDN/,/files/ENCFF391ZZY/,/files/ENCFF680ZVD/,/files/ENCFF897NMG/,/files/ENCFF994KMK/,/files/ENCFF388BTU/,/files/ENCFF206PHL/,/files/ENCFF934XSC/,/files/ENCFF713ZPE/,/files/ENCFF751BXT/,/files/ENCFF850HQY/,/files/ENCFF047ORH/,/files/ENCFF966CZQ/,/files/ENCFF442UVV/,/files/ENCFF066GAW/,/files/ENCFF806MDV/,/files/ENCFF009FPE/,/files/ENCFF732RQR/,/files/ENCFF809ECY/,/files/ENCFF676FRB/,/files/ENCFF166FAI/,/files/ENCFF717UUP/,/files/ENCFF343XMY/,/files/ENCFF010OHK/,/files/ENCFF828WCI/	ENCBS425ENC	2,1	1	ENCAB000AJK	Homo sapiens	unknown	56	year										/replicates/7a1464dc-6c0b-4503-b35a-608976d7ea3a/,/replicates/ddaded64-6768-4fda-aa7a-d0831c2b0074/
/experiments/ENCSR559IOZ/	ENCSR559IOZ	ChIP-seq	TF ChIP-seq	eGFP-ZXDB	ZXDB	HEK293 genetically modified using site-specific recombination originated from HEK293	HEK293	eGFP-ZXDB ChIP-seq on human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF524NND/,/files/ENCFF155JSY/,/files/ENCFF795PET/,/files/ENCFF665GYY/,/files/ENCFF355OYP/,/files/ENCFF038MAB/,/files/ENCFF229DWS/,/files/ENCFF908WHM/,/files/ENCFF318TPO/,/files/ENCFF100KZW/,/files/ENCFF440TNK/,/files/ENCFF109PJP/,/files/ENCFF386SMA/,/files/ENCFF690BDX/,/files/ENCFF477BNE/,/files/ENCFF462CAZ/,/files/ENCFF578PUV/,/files/ENCFF342SQC/,/files/ENCFF183ZGX/,/files/ENCFF003IXO/,/files/ENCFF322OJB/,/files/ENCFF021KIC/,/files/ENCFF243UNY/,/files/ENCFF816VTT/,/files/ENCFF065ULP/,/files/ENCFF918OPB/,/files/ENCFF030UCM/,/files/ENCFF221FPC/,/files/ENCFF255RZN/,/files/ENCFF228TAY/,/files/ENCFF326BKB/,/files/ENCFF002YRE/,/files/ENCFF591SMP/,/files/ENCFF856FNH/,/files/ENCFF644DZY/,/files/ENCFF579YTL/,/files/ENCFF421FOJ/,/files/ENCFF610YLG/,/files/ENCFF903OJL/,/files/ENCFF957QMY/,/files/ENCFF312JXQ/,/files/ENCFF682AFZ/,/files/ENCFF048RDY/,/files/ENCFF507QLR/	ENCBS206XBQ,ENCBS242RIC	1,2	1	ENCAB976SGG	Homo sapiens	embryonic	unknown											/replicates/e26fb6c8-621f-49b5-8f9d-8d7249f205e0/,/replicates/eb2ced93-f8fa-46b9-8ace-e9870de7a358/
/experiments/ENCSR592KSP/	ENCSR592KSP	ChIP-seq	TF ChIP-seq	eGFP-ZFP64	ZFP64	HEK293 genetically modified using site-specific recombination originated from HEK293	HEK293	eGFP-ZFP64 ChIP-seq on human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF653BTH/,/files/ENCFF688XKX/,/files/ENCFF742FEB/,/files/ENCFF460GBK/,/files/ENCFF645AIO/,/files/ENCFF018WPB/,/files/ENCFF734FXE/,/files/ENCFF694CMK/,/files/ENCFF159KKU/,/files/ENCFF618YRD/,/files/ENCFF440OEL/,/files/ENCFF833MIU/,/files/ENCFF799IRQ/,/files/ENCFF260QGV/,/files/ENCFF321YEB/,/files/ENCFF310CUJ/,/files/ENCFF219IFA/,/files/ENCFF823NXK/,/files/ENCFF299XYT/,/files/ENCFF145XAX/,/files/ENCFF491DIV/,/files/ENCFF746CLN/,/files/ENCFF857AQQ/,/files/ENCFF160HGD/,/files/ENCFF616VGK/,/files/ENCFF133CFF/,/files/ENCFF495EIZ/,/files/ENCFF339HBP/,/files/ENCFF818VSD/,/files/ENCFF670BXO/,/files/ENCFF633ZPU/,/files/ENCFF334WTR/,/files/ENCFF498ZZV/,/files/ENCFF627QFP/,/files/ENCFF488UOQ/,/files/ENCFF110BGJ/,/files/ENCFF002UQJ/,/files/ENCFF347GPU/,/files/ENCFF284ZFM/,/files/ENCFF897XXC/,/files/ENCFF908CIE/,/files/ENCFF419BSV/,/files/ENCFF080UUR/,/files/ENCFF003AMA/	ENCBS502HSC,ENCBS307QUS	1,2	1	ENCAB976SGG	Homo sapiens	embryonic	unknown											/replicates/a2fdb4fb-2e70-4a1a-a129-fd7c10a7f66e/,/replicates/8bbd8168-ea25-42c7-87f1-26db0df1f5a6/
/experiments/ENCSR000DYJ/	ENCSR000DYJ	ChIP-seq	TF ChIP-seq	BHLHE40	BHLHE40	A549	A549	BHLHE40 ChIP-seq on human A549 produced by the Snyder lab	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000VOA/,/files/ENCFF000VOB/,/files/ENCFF000VOC/,/files/ENCFF000VOD/,/files/ENCFF000VOF/,/files/ENCFF000VOH/,/files/ENCFF001VDM/,/files/ENCFF002COC/,/files/ENCFF904AMN/,/files/ENCFF222FMY/,/files/ENCFF081REB/,/files/ENCFF004XEW/,/files/ENCFF842NXY/,/files/ENCFF996IYP/,/files/ENCFF480ECU/,/files/ENCFF207EHB/,/files/ENCFF848YES/	ENCBS159AAA	1,2	1	ENCAB000AEJ	Homo sapiens	adult	58	year										/replicates/96d6a040-f90f-416f-aaf9-f0b6471c6996/,/replicates/54e79c20-4971-40aa-a2a2-91fed755c521/
/experiments/ENCSR697CUP/	ENCSR697CUP	ChIP-seq	TF ChIP-seq	HCFC1	HCFC1	MCF-7	MCF-7	HCFC1 ChIP-seq on human MCF-7	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF109QCJ/,/files/ENCFF305EOC/,/files/ENCFF489ABL/,/files/ENCFF373VCW/,/files/ENCFF961XAS/,/files/ENCFF884TDT/,/files/ENCFF409MLU/,/files/ENCFF863CKR/,/files/ENCFF269BPJ/,/files/ENCFF917BCD/,/files/ENCFF320IFH/,/files/ENCFF944MAN/,/files/ENCFF170NQD/,/files/ENCFF516CKJ/,/files/ENCFF351ELS/,/files/ENCFF444DTP/,/files/ENCFF162OBI/,/files/ENCFF012WQR/,/files/ENCFF859VXM/,/files/ENCFF244WBV/,/files/ENCFF568JHS/,/files/ENCFF107BOU/,/files/ENCFF451NNL/,/files/ENCFF759YHJ/,/files/ENCFF441XSO/,/files/ENCFF843SQA/,/files/ENCFF083YFJ/,/files/ENCFF471NRX/,/files/ENCFF401IAI/,/files/ENCFF843EAP/,/files/ENCFF730RZA/,/files/ENCFF120AQK/,/files/ENCFF833INE/,/files/ENCFF214UYT/,/files/ENCFF248YEP/,/files/ENCFF701BHY/,/files/ENCFF365WFM/,/files/ENCFF876SWF/,/files/ENCFF705YFQ/,/files/ENCFF938AEH/,/files/ENCFF648RTP/,/files/ENCFF925GZC/,/files/ENCFF501NKG/,/files/ENCFF554ZJO/	ENCBS616MBU,ENCBS168ISE	3,1	1	ENCAB000AHG	Homo sapiens	adult	69	year										/replicates/7fde9a66-4457-4490-9390-ebb75ea3bf97/,/replicates/31b5c96f-ad2b-461f-ae63-d621da8ec9d1/
/experiments/ENCSR332EYT/	ENCSR332EYT	ChIP-seq	TF ChIP-seq	STAT1	STAT1	GM12878	GM12878	STAT1 ChIP-seq on human GM12878	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF824AUB/,/files/ENCFF066CFC/,/files/ENCFF739DKT/,/files/ENCFF002EKZ/,/files/ENCFF002ELA/,/files/ENCFF002ELB/,/files/ENCFF002ELE/,/files/ENCFF281ULQ/,/files/ENCFF921NFP/,/files/ENCFF073OWF/,/files/ENCFF709QKK/,/files/ENCFF562EWO/,/files/ENCFF833QVH/,/files/ENCFF829YVT/,/files/ENCFF568FPC/,/files/ENCFF148PJT/,/files/ENCFF817QHW/,/files/ENCFF476VJI/,/files/ENCFF785URO/,/files/ENCFF895RMY/,/files/ENCFF846UHE/,/files/ENCFF616ANV/,/files/ENCFF867IGT/,/files/ENCFF183VHL/,/files/ENCFF023LXY/,/files/ENCFF728RVS/,/files/ENCFF991LAG/,/files/ENCFF019TKV/,/files/ENCFF288OHY/,/files/ENCFF498FZI/,/files/ENCFF294YGK/,/files/ENCFF111ELG/,/files/ENCFF166UJI/,/files/ENCFF432SGY/,/files/ENCFF494QGK/,/files/ENCFF735CSF/,/files/ENCFF677QYN/,/files/ENCFF018HCY/,/files/ENCFF633OUL/,/files/ENCFF891PHU/,/files/ENCFF212BNK/,/files/ENCFF085KGM/,/files/ENCFF216XII/,/files/ENCFF375ZRO/,/files/ENCFF400JCO/,/files/ENCFF074VVE/,/files/ENCFF906TDK/,/files/ENCFF916EPS/,/files/ENCFF105HRK/,/files/ENCFF176ESH/,/files/ENCFF323QQU/,/files/ENCFF476NLU/,/files/ENCFF680DVR/,/files/ENCFF249OMS/,/files/ENCFF557HJB/,/files/ENCFF373RQB/	ENCBS260WJQ,ENCBS594YOH	1,2	1	ENCAB000ALF	Homo sapiens	adult	unknown											/replicates/520fe6b4-dc92-49d9-a24c-dca651cac376/,/replicates/e65e27d1-fed0-4720-aad4-b6ea88f3e892/
/experiments/ENCSR907JPB/	ENCSR907JPB	ChIP-seq	TF ChIP-seq	ZMIZ1	ZMIZ1	K562	K562	ZMIZ1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF434UEL/,/files/ENCFF615LBT/,/files/ENCFF002EWF/,/files/ENCFF002EWG/,/files/ENCFF621GUP/,/files/ENCFF708LOC/,/files/ENCFF364VIS/,/files/ENCFF377WKS/,/files/ENCFF300IOF/,/files/ENCFF257YKB/,/files/ENCFF041EID/,/files/ENCFF248AZH/,/files/ENCFF703JKU/,/files/ENCFF751SBQ/,/files/ENCFF580ZHQ/,/files/ENCFF133TIH/,/files/ENCFF597DIY/,/files/ENCFF861HZJ/,/files/ENCFF230JVQ/,/files/ENCFF469ORR/,/files/ENCFF615IQF/,/files/ENCFF583GOX/,/files/ENCFF577XSW/,/files/ENCFF844AWP/,/files/ENCFF384WCY/,/files/ENCFF417HNM/,/files/ENCFF380XDE/,/files/ENCFF623HXC/,/files/ENCFF136ZHB/,/files/ENCFF719CVQ/,/files/ENCFF420XTO/,/files/ENCFF656SAU/,/files/ENCFF941TIL/,/files/ENCFF404UQP/,/files/ENCFF944RLM/,/files/ENCFF055TID/,/files/ENCFF786CCA/,/files/ENCFF061JCP/,/files/ENCFF953ZSO/,/files/ENCFF438MHO/,/files/ENCFF526PMI/,/files/ENCFF368CEK/	ENCBS361MEX,ENCBS555MCX	2,1	1	ENCAB000AMQ	Homo sapiens	adult	53	year										/replicates/01fd1d75-5568-4709-8489-11dc3b36642b/,/replicates/694fed4a-5a08-4ba5-96b2-c249ed90b5a2/
/experiments/ENCSR754MUD/	ENCSR754MUD	ChIP-seq	TF ChIP-seq	SKI	SKI	HepG2	HepG2	SKI ChIP-seq on human HepG2	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF592FPS/,/files/ENCFF332GKH/,/files/ENCFF378WJL/,/files/ENCFF882DKX/,/files/ENCFF023JKK/,/files/ENCFF718GJY/,/files/ENCFF763YKD/,/files/ENCFF988PYL/,/files/ENCFF803AMM/,/files/ENCFF476FTP/,/files/ENCFF599RRA/,/files/ENCFF133ADC/,/files/ENCFF515RPQ/,/files/ENCFF946GRK/,/files/ENCFF601QAF/,/files/ENCFF360EGT/,/files/ENCFF100FCL/,/files/ENCFF944CFB/,/files/ENCFF589HLO/,/files/ENCFF430JVR/,/files/ENCFF066GME/,/files/ENCFF138KOR/,/files/ENCFF527HHS/,/files/ENCFF975MAG/,/files/ENCFF424GWT/,/files/ENCFF072VDL/,/files/ENCFF130ZCT/,/files/ENCFF164LII/,/files/ENCFF415JGB/,/files/ENCFF242HGF/,/files/ENCFF621FLL/,/files/ENCFF618RYZ/,/files/ENCFF958ESK/,/files/ENCFF641NDI/,/files/ENCFF002STM/,/files/ENCFF852OXY/,/files/ENCFF035ZFO/,/files/ENCFF344JCK/,/files/ENCFF690FMN/,/files/ENCFF622QJP/,/files/ENCFF363QMG/,/files/ENCFF583YAO/,/files/ENCFF695GEN/,/files/ENCFF888TDQ/	ENCBS560TQP,ENCBS777STD	2,3	1	ENCAB000BCZ	Homo sapiens	child	15	year										/replicates/424aadfe-44d8-4cd4-ad9d-120c86c02078/,/replicates/521a0d2b-3681-41f0-969d-fd73db128b89/
/experiments/ENCSR000DLR/	ENCSR000DLR	ChIP-seq	TF ChIP-seq	MYC	MYC	HepG2	HepG2	MYC ChIP-seq on human HepG2	Vishwanath Iyer, UTA	ENCODE	released	/files/ENCFF000RTO/,/files/ENCFF000RTP/,/files/ENCFF000RTQ/,/files/ENCFF000RTR/,/files/ENCFF000RTS/,/files/ENCFF000RTU/,/files/ENCFF000RTV/,/files/ENCFF000RTW/,/files/ENCFF000RTX/,/files/ENCFF000RTY/,/files/ENCFF001USX/,/files/ENCFF002DAW/,/files/ENCFF552XXM/,/files/ENCFF080MNX/,/files/ENCFF213OUX/,/files/ENCFF267YIK/,/files/ENCFF688GSK/,/files/ENCFF572EKC/,/files/ENCFF425EEB/,/files/ENCFF398GCQ/,/files/ENCFF263DIF/,/files/ENCFF747LPI/,/files/ENCFF281EKT/,/files/ENCFF569ELM/,/files/ENCFF047RXN/	ENCBS773AAA	3,2,1	1	ENCAB000AET	Homo sapiens	child	15	year										/replicates/66030b90-6d74-4f6b-ac3c-63483f283b75/,/replicates/b4c463b2-dce2-4ab4-a7d8-68a19cf36728/,/replicates/b973b541-73ba-49fc-848f-b119b4e5f28b/
/experiments/ENCSR920BLG/	ENCSR920BLG	ChIP-seq	TF ChIP-seq	SIN3A	SIN3A	K562	K562	SIN3A ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF911JOD/,/files/ENCFF076YJG/,/files/ENCFF002EWE/,/files/ENCFF002EWJ/,/files/ENCFF579IUE/,/files/ENCFF729BKM/,/files/ENCFF718AFD/,/files/ENCFF699SNH/,/files/ENCFF765BTX/,/files/ENCFF092XMT/,/files/ENCFF481KNS/,/files/ENCFF791GAM/,/files/ENCFF877VHC/,/files/ENCFF669LRL/,/files/ENCFF588KVD/,/files/ENCFF783JQV/,/files/ENCFF665MON/,/files/ENCFF745QPA/,/files/ENCFF706HJC/,/files/ENCFF900RPG/,/files/ENCFF385PRZ/,/files/ENCFF315DZX/,/files/ENCFF385GEE/,/files/ENCFF034GFV/,/files/ENCFF271XJX/,/files/ENCFF452UEO/,/files/ENCFF893PMR/,/files/ENCFF743WQN/,/files/ENCFF006BQW/,/files/ENCFF930ANP/,/files/ENCFF695GOE/,/files/ENCFF419HDS/,/files/ENCFF771ZFN/,/files/ENCFF446MUL/,/files/ENCFF802JAN/,/files/ENCFF823LMU/,/files/ENCFF045JDI/,/files/ENCFF963AVA/,/files/ENCFF191MPD/,/files/ENCFF435GRA/,/files/ENCFF795WTG/,/files/ENCFF124XAU/	ENCBS383VKK,ENCBS486UBH	1,2	1	ENCAB000AKR	Homo sapiens	adult	53	year										/replicates/02c7a0d3-c6b3-4f9e-81b3-f506a6fbd627/,/replicates/c46fe695-286a-48a6-be7b-038abcb19bd3/
/experiments/ENCSR000ARR/	ENCSR000ARR	ChIP-seq	TF ChIP-seq	EZH2	EZH2	astrocyte	astrocyte	ChIP-seq on human NH-A EZH2	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF000CFS/,/files/ENCFF000CFT/,/files/ENCFF000CFU/,/files/ENCFF000CFX/,/files/ENCFF000CGB/,/files/ENCFF000CGE/,/files/ENCFF001TAU/,/files/ENCFF002CEX/,/files/ENCFF464LEQ/,/files/ENCFF329CYB/,/files/ENCFF254DFD/,/files/ENCFF862NQR/,/files/ENCFF831JFC/,/files/ENCFF350XSQ/,/files/ENCFF048MQV/,/files/ENCFF181BPZ/,/files/ENCFF290QBZ/	ENCBS096LWS,ENCBS020ENC	2,1	1	ENCAB000AGH	Homo sapiens	unknown	unknown											/replicates/91418263-23a5-4b97-a493-779bc9916017/,/replicates/54fda71a-e319-4e8a-ac18-ff06302d7d84/
/experiments/ENCSR179SAO/	ENCSR179SAO	ChIP-seq	TF ChIP-seq	EZH2	EZH2	A673	A673		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF819VWY/,/files/ENCFF332FPJ/,/files/ENCFF248CVW/,/files/ENCFF911ENA/,/files/ENCFF588SWK/,/files/ENCFF746KPQ/,/files/ENCFF497MMJ/,/files/ENCFF452HXG/,/files/ENCFF497AWS/,/files/ENCFF892FLQ/,/files/ENCFF376TZA/,/files/ENCFF926DYA/,/files/ENCFF402KJD/,/files/ENCFF929MTA/,/files/ENCFF423MUM/,/files/ENCFF435NVW/,/files/ENCFF278WRY/,/files/ENCFF824JVH/,/files/ENCFF790MVL/,/files/ENCFF463QCH/,/files/ENCFF396SZC/,/files/ENCFF155LWQ/,/files/ENCFF524AXB/,/files/ENCFF422EXS/,/files/ENCFF993RTA/,/files/ENCFF848TES/,/files/ENCFF849PQG/,/files/ENCFF139YNH/,/files/ENCFF362ARA/,/files/ENCFF085BBF/,/files/ENCFF526BFK/,/files/ENCFF661PPW/,/files/ENCFF750OOG/,/files/ENCFF885NCZ/,/files/ENCFF272FSQ/,/files/ENCFF220SFO/,/files/ENCFF788QQB/,/files/ENCFF501GCE/,/files/ENCFF440GXW/,/files/ENCFF290IIN/,/files/ENCFF528EBQ/,/files/ENCFF227DYU/,/files/ENCFF058TRN/,/files/ENCFF248NVZ/,/files/ENCFF551ACE/,/files/ENCFF807XMX/	ENCBS615MBV,ENCBS385OLC	1,2	1	ENCAB913HCF,ENCAB000BKW	Homo sapiens	child	15	year										/replicates/bc489f0c-27a7-4733-8283-dba9e2a6e379/,/replicates/ac65e22a-2537-476e-a50c-49675b6b2a96/
/experiments/ENCSR986CDX/	ENCSR986CDX	ChIP-seq	TF ChIP-seq	NEUROD1	NEUROD1	K562	K562	NEUROD1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF800PQN/,/files/ENCFF375DUO/,/files/ENCFF002EEM/,/files/ENCFF002EEO/,/files/ENCFF325ZZV/,/files/ENCFF637BQA/,/files/ENCFF939VJC/,/files/ENCFF462EED/,/files/ENCFF891QLR/,/files/ENCFF398ERH/,/files/ENCFF016RMV/,/files/ENCFF733OEF/,/files/ENCFF391TOS/,/files/ENCFF454SYR/,/files/ENCFF280GUI/,/files/ENCFF104FDK/,/files/ENCFF186KKE/,/files/ENCFF227HLE/,/files/ENCFF810HXM/,/files/ENCFF603CNR/,/files/ENCFF818CWL/,/files/ENCFF189CHX/,/files/ENCFF011UME/,/files/ENCFF256FBL/,/files/ENCFF145FAT/,/files/ENCFF684AAF/,/files/ENCFF103XPI/,/files/ENCFF240HNQ/,/files/ENCFF755APC/,/files/ENCFF115GNB/,/files/ENCFF296WNS/,/files/ENCFF734QWM/,/files/ENCFF872LIG/,/files/ENCFF852XSD/,/files/ENCFF581YKY/,/files/ENCFF823QCH/,/files/ENCFF079XRX/,/files/ENCFF915ZJN/,/files/ENCFF334IIE/,/files/ENCFF973JKQ/,/files/ENCFF122FAI/,/files/ENCFF314SAN/	ENCBS118YJZ,ENCBS489ZOH	2,1	1	ENCAB000BDX	Homo sapiens	adult	53	year										/replicates/e4cda764-d981-4684-b16f-1763f5fc5889/,/replicates/97c8ea51-afe5-43fc-a8d1-83e9de076519/
/experiments/ENCSR513UQG/	ENCSR513UQG	ChIP-seq	TF ChIP-seq	USF2	USF2	IMR-90	IMR-90	USF2 ChIP-seq on human IMR90	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF002EWA/,/files/ENCFF002EWI/,/files/ENCFF280FDN/,/files/ENCFF144SKI/,/files/ENCFF015QPY/,/files/ENCFF128DIV/,/files/ENCFF097IVC/,/files/ENCFF402HQO/,/files/ENCFF228QGC/,/files/ENCFF745VHU/,/files/ENCFF912XTL/,/files/ENCFF207AHB/,/files/ENCFF882BWU/,/files/ENCFF776OEB/,/files/ENCFF759MVB/,/files/ENCFF842UWU/,/files/ENCFF155IKT/,/files/ENCFF215ENN/,/files/ENCFF791LJZ/,/files/ENCFF362TZV/,/files/ENCFF564DKO/,/files/ENCFF753KJA/,/files/ENCFF998FEZ/,/files/ENCFF343SNV/,/files/ENCFF044GSH/,/files/ENCFF364QXW/,/files/ENCFF931KVR/,/files/ENCFF850OLE/,/files/ENCFF324NFP/,/files/ENCFF483UFK/,/files/ENCFF295DVX/,/files/ENCFF344ZFQ/,/files/ENCFF238BQE/,/files/ENCFF865HWY/,/files/ENCFF127OMS/,/files/ENCFF212RZM/,/files/ENCFF184FAB/,/files/ENCFF141DPU/,/files/ENCFF938BOJ/,/files/ENCFF211QZX/,/files/ENCFF346KJG/,/files/ENCFF801JRP/	ENCBS073JZM,ENCBS275EWD	2,1	1	ENCAB000AMH	Homo sapiens	embryonic	16	week										/replicates/8b24f11b-ce51-40c7-b28c-a8c15a04d940/,/replicates/adc62eda-2312-4eb0-b18d-5786e04ba15f/
/experiments/ENCSR360JOC/	ENCSR360JOC	ChIP-seq	TF ChIP-seq	CHD1	CHD1	MCF-7	MCF-7	CHD1 ChIP-seq on human MCF-7	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF636YGN/,/files/ENCFF248QZS/,/files/ENCFF082BKZ/,/files/ENCFF191MNL/,/files/ENCFF149QCK/,/files/ENCFF126QCL/,/files/ENCFF837GFI/,/files/ENCFF239MAH/,/files/ENCFF759BFQ/,/files/ENCFF235DUI/,/files/ENCFF220AIH/,/files/ENCFF365DEP/,/files/ENCFF282NSV/,/files/ENCFF281AZD/,/files/ENCFF564GUW/,/files/ENCFF067UOC/,/files/ENCFF688KNO/,/files/ENCFF897TSC/,/files/ENCFF530NNP/,/files/ENCFF204LFY/,/files/ENCFF418VOB/,/files/ENCFF217HCU/,/files/ENCFF953ENJ/,/files/ENCFF010SNL/,/files/ENCFF531CTU/,/files/ENCFF288FDA/,/files/ENCFF652NWJ/,/files/ENCFF730UAD/,/files/ENCFF058XQC/,/files/ENCFF416HJL/,/files/ENCFF980BXM/,/files/ENCFF766NVA/,/files/ENCFF148LGD/,/files/ENCFF715GRP/,/files/ENCFF902LLC/,/files/ENCFF682NQT/,/files/ENCFF171XBN/,/files/ENCFF502YMI/,/files/ENCFF912AKH/,/files/ENCFF042YID/,/files/ENCFF241NID/,/files/ENCFF251MFU/,/files/ENCFF980TNK/,/files/ENCFF362XAG/	ENCBS216AOQ,ENCBS616MBU	1,3	1	ENCAB000AFF	Homo sapiens	adult	69	year										/replicates/d45901de-5ca8-4200-81af-272bdfa8d26d/,/replicates/b94311b7-632a-41d1-9ae0-0d6ee6cfa39f/
